Owner,question,ideal_answer,answer,blue score,METEOR score,ROUGE score,meteor score,rouge score,SentenceSim score,SimHash score,perplexity score,bleurt score,F1 score,bert score
Michael,"What languages are supported by Watson Assistant?
","Watson Assistant has classifier models that are designed specifically to support conversational skills in the following languages: Arabic, Chinese (Simplified), Chinese (Traditional), Czech, Dutch, English, French, German, Italian, Japanese, Korean, Portuguese (Brazilian), Spanish",English and Arabic are wildly different languages in their form and origin,1.0144951817511773e-231,0.010460251,0.047619048,0.15625000000000003,0.2222222222222222,0.29383564,42,33.831253355881884,-0.4316873550415039,0.22727272727272727,0.498681200047334
Sahil,Which file format supported for ingestion Watson Discovery ?,"json, doc, pdf etc.","JSON, CSV, TSV, XML",1.331960397810445e-231,0.068493151,0.0,0.2142857142857143,0.25,0.5104702,35,4.999999999999999,-0.6057580709457397,0.25,0.6635547339916229
Sahil,How is Watson Discovery accessed?,"Watson Discovery can be accessed through APIs (Application Programming Interfaces) or via the IBM Cloud user interface. Users can interact with Watson Discovery by sending HTTP requests to the REST API using various programming languages such as Python, Java, Node.js, etc. Alternatively, users can also use the IBM Cloud user interface to create and manage Watson Discovery instances, and to access its functionalities.",Service URL as well as the API Key for your instance of Watson Discovery,2.6196958834388694e-155,0.022488756,0.02739726,0.21426577331099947,0.15384615384615383,0.66440165,26,50.23524482597279,-0.7361868023872375,0.1095890410958904,0.5026900311311086
Sahil,What are the five steps in the Watson Discovery Automated Pipeline.,"The five steps in the Watson Discovery Automated Pipeline are: document ingestion, enrichment, indexing, querying, and analysis.",Query data from the internet. Translate from sound to text. Measure player buzz. Push all of the text through our AI pipeline.,8.683339016040761e-232,0.023041475,0.0,0.09727626459143969,0.20512820512820512,0.39939073,29,17.90671063598986,-0.5391646027565002,0.05714285714285715,0.48986606299877167
Sahil,What are the advantages of using Watson Assistant over traditional chatbots?,"IBM Watson Assistant is built on natural-language understanding (NLU), natural-language processing (NLP), and machine learning (ML) to better understand questions, automate the search for the best answers, and complete the user's intended action.","pre-trained AI models, which removes the need to have deep skills, specialization, and data scientists",3.4998040609056822e-155,0.024096386,0.044444444,0.2059849704777241,0.11538461538461539,0.29826814,26,29.99225857026676,-0.7105972766876221,0.09090909090909091,0.5199724346399307
Sahil,What types of cloud computing services are available on IBM Cloud?,"IBM Cloud  is a robust suite of advanced data and AI tools, and deep industry expertise to help you on your journey to the cloud. Customers can choose among over 170 products and services covering data, containers, AI and machine learning, IoT, blockchain and more.",VMs and containers.. . .,9.594503055152632e-232,0.020920502,0.037037037,0.18867924528301888,0.08333333333333334,0.31247944,24,33.193631414542395,-0.8875033855438232,0.08695652173913045,0.49561067298054695
Sahil,What is the Speech to Text API method used to transcribe audio?,The Speech to Text API method used to transcribe audio is the recognize method.,"b)... a human has to listen, they ultimately have to provide the reference in a format that can be consumed by sclite",6.255127520274054e-232,0.068965517,0.086956522,0.08333333333333333,0.16666666666666663,0.283941,38,13.952081410793053,-0.8002583980560303,0.12903225806451615,0.48311879485845566
Sahil,What is the language model helper ?,text file of transcribed audio files used for customization,Train a language model 9. Train an acoustic model,0.0,0.0,0.0,0.0,0.0,0.39412767,32,9.999999999999998,-0.9423415660858154,0.0,0.5017241954803466
Sahil,"What is the name for a container that stores intents, entities, and dialog nodes in Watson Assistant ?","The name for a container that stores intents, entities, and dialog nodes in Watson Assistant is a dialog skill (formerly known as a workspace)",dialog skill. If your assistant uses multiple dialog skills to service a single conversation you must use a different field as the conversation correlator,4.452250377698693e-155,0.0,0.0,0.158102766798419,0.3333333333333333,0.55639344,35,21.350132667166708,-0.6967495679855347,0.24390243902439024,0.5429620017608007
Sahil,Which special condition is automatically added to the dialog flow when you create a new instance of Watson Assistant?,"When you create a new instance of Watson Assistant, a special condition called ""Anything else"" is automatically added to the dialog flow. This condition is triggered when the user's input does not match any of the defined intents. It can be used to handle unexpected or out-of-context inputs from the user. The ""Anything else"" condition typically responds with a message asking the user to rephrase their input or offering help to guide them to the appropriate response.","welcome special condition, which is triggered when the assistant, rather than the user, starts the conversation",0.03698886635060293,0.018915511,0.04494382,0.3443526170798898,0.20833333333333334,0.54807067,19,53.079298199171824,-0.8889676332473755,0.17500000000000002,0.598481253573769
Sahil,What is IBM cloud monitoring?,"The IBM Cloud Monitoring service is a fully managed monitoring service for administrators, DevOps teams and developers. Expect deep container visibility and comprehensive metrics. Reduce cost as you free up DevOps and better manage the software lifecycle.",provides the data collection and meaningful promotion of data for cloud service observability,1.0181865532756278e-231,0.013192612,0.0,0.15822784810126586,0.2,0.47500408,29,32.836900351639805,-0.5820815563201904,0.1739130434782609,0.4960124511271715
Himadri,Can WebSphere run in a container?,"You can run WebSphere® Application Server in a container by building your own container image with WebSphere Application Server binary files or by extending a pre-packaged IBM® container image.
","yes, it can run in a container.",2.013654296748599e-78,0.035714286,0.051282051,0.38413413413413416,0.2702702702702703,0.50004226,31,26.650396821794864,-0.5756521821022034,0.24242424242424243,0.6995607614517212
Himadri,difference between watson assistant vs watson discovery?,IBM Watson® Assistant is the industry-leading conversational AI technology that powers chatbots. IBM Watson® Discovery focuses on proactively finding hidden insights through content mining and helps users quickly surface information by using a guided navigation experience.,"Watson Assistant Anyone can build experience shows 100% of business users can build conversational flows without guidance Frictionless experience handles the messiness of conversation and prevents dead ends from happening automatically Finally, anyone can build an AI-powered bot that actually scales Fast to improve pinpoint problems and improve the virtual assistant in minutes, not days Watson Assistant Pays for itself Proven more Trusted 337% accurate 1,000+ ROI in less than 6 14.7% Deployments in every months Than other vendors industry ResolutionCustomer,Employee Channel Watson Assistant Watson Discovery Dialog Search Agent Single path to get the job done, including phone Uses AI to resolve customer questions the fastest in the market Combine conversational AI, with AI-powered search Connect to any systems or applications you need Watson Discovery Finds answers in both structured and unstructured data, unified from multiple data silos in the enterprise Easily integrates with virtual assistants to help ensure no question is left unansw",1.5727033575548405e-156,0.014204545,0.0,0.05545183727387917,0.17346938775510204,0.73470086,21,36.86857655280652,-0.852062463760376,0.09944751381215469,0.5722940594115585
Himadri,What is api connect? ,"IBM API Connect is a full lifecycle API management solution that uses an intuitive experience to help consistently create, manage, secure, socialize and monetize APIs, helping power digital transformation on premises and across clouds.","IBM API Connect is an integrated API management solution with an API gateway, developer portal, and analytics",0.09561650802329855,0.027700831,0.046511628,0.40608465608465605,0.3921568627450981,0.9004141,27,29.180420855645412,0.03527455031871796,0.3404255319148936,0.6566001843465002
Himadri,"What are the key features of openshift?
","1. Integrated platform includes container host, Kubernetes, and application life  cycle management using your choice of infrastructure.
                                                                                                                                                                                                                                                                2. Operators provide an agile DevOps workflow.
                                                                                                                                                                                                                                                                3. Security-focused, validated container content and services from a wide partner ecosystem.
                                                                                                                                                                                                                                                                4. Faster application development cycles and more frequent software deployments.
                                                                                                                                                                                                                                                                5. Simple installation and upgrades, even in air-gapped environments.
                                                                                                                                                                                                                                                                6. application portability with lower operational cost across hybrid cloud, multicloud, and edge footprints.
                                                                                                                                                                                                                                                                7. Consistent development experience across the application life cycle.",Protecting sensitive information in your cluster Overview of cluster encryption Understanding Key Management Service (KMS) providers Available KMS providers Controlling encryption Features and limitations of KMS providers Encrypting the Kubernetes secrets by using a KMS provider Prerequisites Enabling KMS encryption for the cluster through the CLI Enabling KMS encryption for the cluster through the console Rotating the root key for your cluster Verifying secret encryption Managing encryption for the worker nodes in your cluster Classic worker nodes VPC worker nodes site.data.keyword.satelliteshort worker nodes,9.763103351382646e-232,0.016987542,0.0,0.06960556844547564,0.13253012048192772,0.29366714,28,77.28097731145981,-0.42468535900115967,0.09333333333333334,0.5760983070274731
Himadri,can turbonomic can be used on prem?,Operators provide an agile DevOps workflow.,"yes. Although Turbonomic started as an ARM utility for traditional applications deployed in virtualized on-prem infrastructures, it has successfully extended itself to cover the infrastructures provided by public clouds",4.319979244451382e-233,0.068493151,0.0,0.05244755244755245,0.1111111111111111,0.21966389,32,6.962889932629172,-1.1736035346984863,0.0,0.4824594180834921
Himadri,What is AIX?,AIX is a series of proprietary Unix operating systems developed and sold by IBM for several of its computer platforms,"IBM AIX systems. Yellowdog Updater, Modified (YUM) is an open source command line package management utility for RPM packages",1.1087896246665303e-231,0.026315789,0.0,0.11013215859030837,0.25641025641025644,0.49683958,30,20.785400146476,-0.5632756352424622,0.27027027027027023,0.4604240936728624
Himadri,"What is AIX server used for?
","It is typically used for enterprise servers and comes with a robust set of security options such as Kerberos V5 network authentication and dynamic secure tunnel authentication. AIX allows the system administrator to divide memory, CPU, and disk access between various jobs. The system supports IBM's 64-bit POWER processor and is backwards-compatible with 32-bit applications. It also runs most Linux applications (after recompiling them) and has full support for Java.",serves as the repository to other AIX systems.,9.137850569985851e-232,0.027739251,0.072289157,0.1875,0.12195121951219512,0.6312742,34,70.49822692805827,-0.6162227392196655,0.08108108108108107,0.5381914476553599
Himadri,"What is quantum computing?
","Quantum computing is a rapidly-emerging technology that harnesses the laws of quantum mechanics to solve problems too complex for classical computers. 

",processing information by harnessing and using the laws of quantum mechanics,0.161692143534558,0.048076923,0.064516129,0.4866850321395776,0.3636363636363636,0.67194223,24,21.539683794643835,0.06219567358493805,0.27586206896551724,0.5210470234354337
Himadri,"Why do we need quantum computers?
","For some problems, supercomputers aren’t that super.

When scientists and engineers encounter difficult problems, they turn to supercomputers. These are very large classical computers, often with thousands of classical CPU and GPU cores. However, even supercomputers struggle to solve certain kinds of problems.

If a supercomputer gets stumped, that's probably because the big classical machine was asked to solve a problem with a high degree of complexity. When classical computers fail, it's often due to complexity

Complex problems are problems with lots of variables interacting in complicated ways. Modeling the behavior of individual atoms in a molecule is a complex problem, because of all the different electrons interacting with one another. Sorting out the ideal routes for a few hundred tankers in a global shipping network is complex too.",a)... to understand the implication of this combination you must first understand the basics of both quantum computers and AI itself,8.784466509829401e-232,0.011177347,0.028368794,0.11267605633802817,0.10457516339869281,0.23353478,19,86.77057928928242,-1.0690219402313232,0.07352941176470588,0.49721325278282164
Himadri,what IBM tool can I use for ARM?,"Security-focused, validated container content and services from a wide partner ecosystem.",a stand-alone tool maintained by Phil Estes,9.594503055152632e-232,0.039370079,0.0,0.06578947368421054,0.1,0.049262166,30,11.851760868921106,-0.9930741786956787,0.0,0.4679466515779495
Shivam,What is IBM cloud pak for data?,Faster application development cycles and more frequent software deployments. ,"enables building no-/low-code line of business applications using data, machine learning, and optimization from IBM Cloud Pak for Data",3.410235676232928e-232,0.05,0.0,0.05025125628140704,0.13333333333333333,0.34231168,39,9.944700564439795,-1.011537790298462,0.07142857142857142,0.493783408919206
Shivam,Which IBM tool can be used for building machine learning models?,"Simple installation and upgrades, even in air-gapped environments.",IBM Data Science Experience (DSX) toolkit,0.0,0.05,0.0,0.0,0.0,0.19440106,28,9.000000000000002,-1.0410114526748657,0.0,0.4441118508577347
Shivam,Which IBM tool can be used for model monitoring?,"Application portability with lower operational cost across hybrid cloud, multicloud, and edge footprints.","Watson Studio.IBM Watson Studio is a cloud-based platform that provides a set of tools for building, deploying, and monitoring machine learning models.",3.0538222641832844e-155,0.032467532,0.0,0.13096473029045644,0.10810810810810811,0.22177073,38,13.952919721874036,-0.8522279262542725,0.060606060606060615,0.5928293804327647
Shivam,What is watson knowledge catalog?,Consistent development experience across the application life cycle. ,a data catalog that serves as a single version of the truth for different users,5.400301927028362e-232,0.054945055,0.0,0.034722222222222224,0.08695652173913045,0.09760326,35,8.929606910683479,-0.8261012434959412,0.0,0.5590984463691712
Shivam,Can watson knowledge catalog be deployed on-prem?,"Yes, Watson Knowledge Catalog can be deployed on-premises, in addition to being available as a cloud-based service on IBM Cloud.","no, it is cloud based.. IBM Watson Knowledge Catalog on Cloud Pak for Data",2.326888985667872e-78,0.046082949,0.064516129,0.34278382011487224,0.4444444444444444,0.7305508,18,20.637243474275394,-0.07325263321399689,0.36363636363636365,0.6210583518533146
Shivam,What are some potential benefits of using IBM Maximo for managing assets in your organization?,"
IBM Maximo is a powerful enterprise asset management platform that can provide several benefits for managing assets in an organization. Some potential benefits are: Improved asset uptime, Better asset utilization, Enhanced regulatory compliance, Improved asset planning and procurement and Increased operational efficiency.",a.) a.) b.) c.) d.),9.109159947227211e-232,0.011312217,0.0,0.08620689655172413,0.0425531914893617,0.01788966,36,43.0,-1.0990256071090698,0.0,0.3440609167019526
Shivam,What are some potential benefits of using IBM Sterling to manage your organization's supply chain?,"IBM Sterling is a comprehensive supply chain management platform that can provide several benefits for managing supply chains in an organization. Some potential benefits are: Increased visibility, Improved collaboration, Enhanced data management, Improved inventory management, and Greater agility.","Gain visibility into your supply chain Make intelligent insights about your supply chain to aid supply-and-demand planning, forecasting, route planning, optimization, and ROI prediction, and profit and loss",4.606001174983633e-155,0.012048193,0.0,0.1900584795321637,0.17647058823529413,0.4224395,25,36.875864617218,-0.21534545719623566,0.15625000000000003,0.635485263247239
Shivam,Does Cognos analytics have natural language based visualization?,"Yes, IBM Cognos Analytics does have natural language-based visualization capabilities. With its AI-powered assistant, users can interact with data using natural language, asking questions in plain English and receiving visualizations as answers. The assistant can understand complex queries, recognize patterns in data, and even suggest follow-up questions. This capability can help users with limited technical expertise to easily explore and analyze data, enabling them to make better business decisions based on insights gained from the data.","yes, it does have natural language based visualization",9.339890094596069e-79,0.019132653,0.022727273,0.4121386855917794,0.16091954022988506,0.6824619,21,70.0347798252295,-0.5495986342430115,0.17073170731707316,0.622530996799469
Shivam,Which is the scalable and secure cloud storage platform provided by IBM?,"IBM provides a highly scalable and secure cloud storage platform called IBM Cloud Object Storage. This platform allows organizations to store and manage vast amounts of unstructured data, including images, videos, and documents, in a flexible and cost-effective manner. IBM Cloud Object Storage provides several features for data security, including data encryption at rest and in transit, access control policies, and multi-tenancy support. The platform is also designed for high availability, with multiple copies of data stored across different geographic locations to ensure data resiliency and business continuity.",MySQL database server. It combines three tutorials to illustrat,6.851187014592609e-232,0.010989011,0.02020202,0.052631578947368425,0.020202020202020204,0.18961479,36,82.29945702871314,-0.8214943408966064,0.02127659574468085,0.5291033424437046
